symbol1	symbol2	experimental	database	textmining	combined_score	gene1	gene2
HDAC1	BRMS1	599	600	493	911	ENSP00000362649	ENSP00000396052
HDAC1	PHF21A	607	600	601	931	ENSP00000362649	ENSP00000398824
HDAC1	CEBPA	504	0	871	933	ENSP00000362649	ENSP00000427514
HDAC1	CHD4	818	900	919	998	ENSP00000362649	ENSP00000349508
HDAC1	SMARCA5	759	600	514	949	ENSP00000362649	ENSP00000283131
HDAC1	HDAC3	175	900	0	913	ENSP00000362649	ENSP00000302967
HDAC1	SUMO1	71	900	71	906	ENSP00000362649	ENSP00000376077
HDAC1	ATM	270	0	796	844	ENSP00000362649	ENSP00000278616
HDAC1	KDM5C	382	0	810	877	ENSP00000362649	ENSP00000364550
HDAC1	WDR5	518	0	622	809	ENSP00000362649	ENSP00000351446
HDAC1	ARID4B	618	600	188	865	ENSP00000362649	ENSP00000264183
HDAC1	RELA	530	0	880	941	ENSP00000362649	ENSP00000384273
HDAC1	REST	516	500	792	945	ENSP00000362649	ENSP00000311816
HDAC1	KDM1A	623	500	926	984	ENSP00000362649	ENSP00000383042
HDAC1	SUDS3	714	720	692	973	ENSP00000362649	ENSP00000443988
HDAC1	GATAD2B	660	900	125	967	ENSP00000362649	ENSP00000357644
HDAC1	SMARCA4	549	0	866	936	ENSP00000362649	ENSP00000395654
HDAC1	HDAC2	729	900	904	997	ENSP00000362649	ENSP00000430432
HDAC1	EHMT2	553	600	806	962	ENSP00000362649	ENSP00000364678
HDAC1	RBBP7	846	900	932	998	ENSP00000362649	ENSP00000369424
HDAC1	TP53	643	0	902	963	ENSP00000362649	ENSP00000269305
COPS7B	DDB2	664	600	0	859	ENSP00000362710	ENSP00000256996
COPS7B	GPS1	964	900	447	997	ENSP00000362710	ENSP00000376167
COPS7B	COPS3	965	900	0	996	ENSP00000362710	ENSP00000268717
COPS7B	VHL	800	0	0	800	ENSP00000362710	ENSP00000256474
COPS7B	COPS4	980	900	525	999	ENSP00000362710	ENSP00000264389
COPS7B	COPS8	960	900	264	996	ENSP00000362710	ENSP00000346340
COPS7B	COPS2	981	900	0	998	ENSP00000362710	ENSP00000299259
COPS7B	COPS6	981	900	259	998	ENSP00000362710	ENSP00000304102
COPS7B	RBX1	825	600	0	926	ENSP00000362710	ENSP00000216225
COPS7B	CUL4A	626	600	0	844	ENSP00000362710	ENSP00000364589
COPS7B	CUL4B	615	600	0	839	ENSP00000362710	ENSP00000384109
COPS7B	COPS7A	676	900	133	969	ENSP00000362710	ENSP00000438115
COPS7B	COPS5	968	900	522	998	ENSP00000362710	ENSP00000350512
OGT	WDR5	472	800	236	912	ENSP00000362824	ENSP00000351446
OGT	KANSL2	129	800	0	818	ENSP00000362824	ENSP00000415436
OGT	KAT8	270	800	44	848	ENSP00000362824	ENSP00000406037
OGT	MCRS1	135	800	0	819	ENSP00000362824	ENSP00000349640
OGT	PHF20	99	800	107	825	ENSP00000362824	ENSP00000363124
OGT	KANSL3	386	800	52	873	ENSP00000362824	ENSP00000396749
OGT	KANSL1	129	800	0	818	ENSP00000362824	ENSP00000262419
OGT	HCFC1	956	800	744	997	ENSP00000362824	ENSP00000309555
RPA2	RAD9A	270	900	0	923	ENSP00000363017	ENSP00000311360
RPA2	RFC5	196	900	0	916	ENSP00000363017	ENSP00000408295
RPA2	TIPIN	638	900	448	978	ENSP00000363017	ENSP00000261881
RPA2	RFC2	190	900	0	915	ENSP00000363017	ENSP00000055077
RPA2	CLSPN	483	900	0	946	ENSP00000363017	ENSP00000312995
RPA2	CENPS	790	600	0	912	ENSP00000363017	ENSP00000308583
RPA2	CENPX	790	600	0	912	ENSP00000363017	ENSP00000376168
RPA2	SMARCAL1	933	900	516	996	ENSP00000363017	ENSP00000349823
RPA2	RAD52	844	600	691	979	ENSP00000363017	ENSP00000351284
RPA2	TOPBP1	132	900	0	909	ENSP00000363017	ENSP00000260810
RPA2	HUS1	270	900	0	923	ENSP00000363017	ENSP00000258774
RPA2	RFC3	129	900	0	909	ENSP00000363017	ENSP00000369411
RPA2	RAD51	548	600	327	867	ENSP00000363017	ENSP00000372088
RPA2	WRN	561	600	0	816	ENSP00000363017	ENSP00000298139
RPA2	RPA3	948	900	898	999	ENSP00000363017	ENSP00000223129
RPA2	POLD3	0	900	0	900	ENSP00000363017	ENSP00000263681
RPA2	BLM	561	600	0	816	ENSP00000363017	ENSP00000347232
RPA2	UNG	924	0	271	942	ENSP00000363017	ENSP00000242576
RPA2	POLD1	676	900	0	966	ENSP00000363017	ENSP00000406046
RPA2	XPA	604	600	734	954	ENSP00000363017	ENSP00000364270
RPA2	POLD2	0	900	0	900	ENSP00000363017	ENSP00000480186
RPA2	FANCM	810	600	0	920	ENSP00000363017	ENSP00000267430
RPA2	CDK7	676	600	0	864	ENSP00000363017	ENSP00000256443
RPA2	RAD1	270	900	0	923	ENSP00000363017	ENSP00000371469
RPA2	PARP1	659	600	0	857	ENSP00000363017	ENSP00000355759
RPA2	ATM	532	600	0	804	ENSP00000363017	ENSP00000278616
RPA2	ATR	632	900	431	977	ENSP00000363017	ENSP00000343741
RPA2	RPA1	987	900	951	999	ENSP00000363017	ENSP00000254719
RPA2	CHEK1	161	900	0	912	ENSP00000363017	ENSP00000388648
RPA2	RAD17	314	900	0	928	ENSP00000363017	ENSP00000426191
RPA2	POLA1	73	900	0	903	ENSP00000363017	ENSP00000368349
RPA2	ATRIP	483	900	374	964	ENSP00000363017	ENSP00000323099
RPA2	RPA4	270	900	0	923	ENSP00000363017	ENSP00000362131
RPA2	RFC4	129	900	0	909	ENSP00000363017	ENSP00000376272
RPA2	TIMELESS	270	900	0	923	ENSP00000363017	ENSP00000450607
PHF20	RUVBL2	0	900	0	900	ENSP00000363124	ENSP00000473172
PHF20	RBBP5	326	900	0	929	ENSP00000363124	ENSP00000264515
PHF20	OGT	99	800	107	825	ENSP00000363124	ENSP00000362824
PHF20	RUVBL1	0	900	0	900	ENSP00000363124	ENSP00000318297
PHF20	KANSL3	348	800	0	863	ENSP00000363124	ENSP00000396749
PHF20	MAX	0	900	0	900	ENSP00000363124	ENSP00000351490
PHF20	KMT2A	328	900	0	929	ENSP00000363124	ENSP00000436786
PHF20	INO80C	0	900	0	900	ENSP00000363124	ENSP00000391457
PHF20	KANSL1	739	900	331	981	ENSP00000363124	ENSP00000262419
PHF20	WDR5	587	900	555	980	ENSP00000363124	ENSP00000351446
PHF20	KANSL2	671	800	0	931	ENSP00000363124	ENSP00000415436
PHF20	TP53	297	600	492	844	ENSP00000363124	ENSP00000269305
PHF20	HCFC1	239	900	248	937	ENSP00000363124	ENSP00000309555
PHF20	KAT8	545	900	301	965	ENSP00000363124	ENSP00000406037
PHF20	TAF9	57	900	0	901	ENSP00000363124	ENSP00000370193
PHF20	MCRS1	600	900	325	970	ENSP00000363124	ENSP00000349640
POLE3	POLE	920	900	543	996	ENSP00000363286	ENSP00000322570
POLE3	POLA1	348	900	313	951	ENSP00000363286	ENSP00000368349
POLE3	POLE4	980	900	798	999	ENSP00000363286	ENSP00000420176
POLE3	BAZ1A	603	540	537	907	ENSP00000363286	ENSP00000353458
POLE3	CHRAC1	928	900	736	997	ENSP00000363286	ENSP00000220913
POLE3	POLG	0	900	0	900	ENSP00000363286	ENSP00000268124
POLE3	SMARCA5	688	540	458	915	ENSP00000363286	ENSP00000283131
POLE3	POLG2	0	900	0	900	ENSP00000363286	ENSP00000442563
POLE3	POLD1	348	900	313	951	ENSP00000363286	ENSP00000406046
POLE3	POLD2	248	900	0	921	ENSP00000363286	ENSP00000480186
POLE3	YEATS2	369	720	0	815	ENSP00000363286	ENSP00000306983
POLE3	REV3L	348	900	313	951	ENSP00000363286	ENSP00000351697
POLE3	YEATS4	315	720	0	800	ENSP00000363286	ENSP00000247843
POLE3	POLD3	0	900	0	900	ENSP00000363286	ENSP00000263681
POLE3	POLE2	913	900	830	998	ENSP00000363286	ENSP00000216367
POLE3	MAD2L2	0	900	0	900	ENSP00000363286	ENSP00000235310
POLE3	DR1	678	720	0	905	ENSP00000363286	ENSP00000359295
DAXX	MDM2	583	600	899	981	ENSP00000363668	ENSP00000258149
DAXX	UBE2I	483	0	682	828	ENSP00000363668	ENSP00000348056
DAXX	H4C9	811	0	62	815	ENSP00000363668	ENSP00000481486
DAXX	H4C13	811	0	62	815	ENSP00000363668	ENSP00000480960
DAXX	H4-16	931	0	62	933	ENSP00000363668	ENSP00000443017
DAXX	ATRX	936	800	920	998	ENSP00000363668	ENSP00000362441
DAXX	H4C14	811	0	62	815	ENSP00000363668	ENSP00000462667
DAXX	H3-4	531	600	124	821	ENSP00000363668	ENSP00000355657
DAXX	USP7	483	900	900	994	ENSP00000363668	ENSP00000343535
DAXX	CREBBP	483	0	658	815	ENSP00000363668	ENSP00000262367
DAXX	SUMO2	730	0	472	851	ENSP00000363668	ENSP00000405965
DAXX	SUMO1	941	800	872	998	ENSP00000363668	ENSP00000376077
DAXX	H4C11	856	0	62	859	ENSP00000363668	ENSP00000347168
DAXX	H4C8	811	0	62	815	ENSP00000363668	ENSP00000366956
DAXX	H4C4	811	0	62	815	ENSP00000363668	ENSP00000479461
DAXX	H4C1	811	0	62	815	ENSP00000363668	ENSP00000479106
DAXX	TP53	654	0	820	935	ENSP00000363668	ENSP00000269305
DAXX	DNMT1	483	0	802	893	ENSP00000363668	ENSP00000352516
DAXX	H4C2	811	0	62	815	ENSP00000363668	ENSP00000366974
DAXX	H4C5	811	0	62	815	ENSP00000363668	ENSP00000484789
DAXX	H4C15	811	0	62	815	ENSP00000363668	ENSP00000462355
DAXX	H4C12	811	0	62	815	ENSP00000363668	ENSP00000479794
DAXX	H4C6	898	0	492	946	ENSP00000363668	ENSP00000244537
DAXX	HDAC1	518	0	766	882	ENSP00000363668	ENSP00000362649
DAXX	H4C3	922	0	62	924	ENSP00000363668	ENSP00000367034
DAXX	TGFBR1	57	900	0	901	ENSP00000363668	ENSP00000364133
WDR46	NOP58	937	600	0	973	ENSP00000363746	ENSP00000264279
WDR46	RPS2	0	800	0	800	ENSP00000363746	ENSP00000341885
ELP1	ELP6	270	900	733	978	ENSP00000363779	ENSP00000296149
ELP1	ELP5	483	900	0	946	ENSP00000363779	ENSP00000379869
ELP1	ELP2	961	900	899	999	ENSP00000363779	ENSP00000414851
ELP1	ELP3	984	900	804	999	ENSP00000363779	ENSP00000256398
ELP1	ELP4	892	900	554	994	ENSP00000363779	ENSP00000379267
TGFBR1	SMAD4	507	900	908	995	ENSP00000364133	ENSP00000341551
TGFBR1	EP300	312	0	733	808	ENSP00000364133	ENSP00000263253
TGFBR1	DAXX	57	900	0	901	ENSP00000364133	ENSP00000363668
XPA	MSH3	319	540	481	823	ENSP00000364270	ENSP00000265081
XPA	CHD1L	0	800	0	800	ENSP00000364270	ENSP00000358262
XPA	DDB2	270	600	594	871	ENSP00000364270	ENSP00000256996
XPA	ERCC1	788	600	951	995	ENSP00000364270	ENSP00000013807
XPA	GTF2H5	800	600	426	950	ENSP00000364270	ENSP00000476100
XPA	DDB1	270	600	501	841	ENSP00000364270	ENSP00000301764
XPA	TCEA1	0	800	0	800	ENSP00000364270	ENSP00000428426
XPA	GTF2H3	800	600	330	941	ENSP00000364270	ENSP00000445162
XPA	ERCC2	862	600	0	942	ENSP00000364270	ENSP00000375809
XPA	EP300	270	800	59	850	ENSP00000364270	ENSP00000263253
XPA	MSH2	374	540	366	801	ENSP00000364270	ENSP00000233146
XPA	RPA2	604	600	734	954	ENSP00000364270	ENSP00000363017
XPA	XAB2	270	600	922	975	ENSP00000364270	ENSP00000351137
XPA	XPC	533	600	454	889	ENSP00000364270	ENSP00000285021
XPA	RAD23B	261	600	918	973	ENSP00000364270	ENSP00000350708
XPA	GTF2H2	800	600	0	916	ENSP00000364270	ENSP00000328901
XPA	GTF2H4	800	600	250	934	ENSP00000364270	ENSP00000259895
XPA	ERCC4	779	600	638	965	ENSP00000364270	ENSP00000310520
XPA	HMGN1	0	800	0	800	ENSP00000364270	ENSP00000370125
XPA	PARP1	0	600	786	910	ENSP00000364270	ENSP00000355759
XPA	ERCC3	800	600	261	935	ENSP00000364270	ENSP00000285398
XPA	RPA1	483	600	650	921	ENSP00000364270	ENSP00000254719
KDM5C	HDAC1	382	0	810	877	ENSP00000364550	ENSP00000362649
CUL4A	COPS5	686	600	257	898	ENSP00000364589	ENSP00000350512
CUL4A	DDB1	972	900	953	999	ENSP00000364589	ENSP00000301764
CUL4A	CHEK1	492	0	732	857	ENSP00000364589	ENSP00000388648
CUL4A	COPS4	589	600	0	828	ENSP00000364589	ENSP00000264389
CUL4A	CDKN1B	492	900	147	952	ENSP00000364589	ENSP00000228872
CUL4A	RBBP7	533	600	181	833	ENSP00000364589	ENSP00000369424
CUL4A	CUL4B	532	900	737	986	ENSP00000364589	ENSP00000384109
CUL4A	COPS7B	626	600	0	844	ENSP00000364589	ENSP00000362710
CUL4A	UBC	571	600	85	829	ENSP00000364589	ENSP00000441543
CUL4A	COPS6	674	600	441	920	ENSP00000364589	ENSP00000304102
CUL4A	COPS7A	676	600	0	864	ENSP00000364589	ENSP00000438115
CUL4A	DDB2	725	900	907	997	ENSP00000364589	ENSP00000256996
CUL4A	ERCC8	521	900	482	973	ENSP00000364589	ENSP00000265038
CUL4A	RBX1	923	900	951	999	ENSP00000364589	ENSP00000216225
CUL4A	DTL	695	900	779	992	ENSP00000364589	ENSP00000355958
CUL4A	GPS1	821	600	195	937	ENSP00000364589	ENSP00000376167
CUL4A	COPS3	659	600	206	882	ENSP00000364589	ENSP00000268717
CUL4A	COPS8	718	600	370	922	ENSP00000364589	ENSP00000346340
CUL4A	COPS2	699	600	215	897	ENSP00000364589	ENSP00000299259
PADI4	HDAC1	270	0	799	846	ENSP00000364597	ENSP00000362649
PADI4	TP53	483	0	642	807	ENSP00000364597	ENSP00000269305
SDHB	SDHD	789	800	539	978	ENSP00000364649	ENSP00000364699
SDHB	SDHA	945	800	958	999	ENSP00000364649	ENSP00000264932
SDHB	SDHC	897	800	953	998	ENSP00000364649	ENSP00000356953
EHMT2	HDAC2	396	600	496	867	ENSP00000364678	ENSP00000430432
EHMT2	EHMT1	678	800	870	990	ENSP00000364678	ENSP00000417980
EHMT2	DNMT3A	342	0	876	914	ENSP00000364678	ENSP00000264709
EHMT2	SUV39H1	427	0	773	864	ENSP00000364678	ENSP00000337976
EHMT2	HDAC1	553	600	806	962	ENSP00000364678	ENSP00000362649
EHMT2	CHD4	371	600	282	803	ENSP00000364678	ENSP00000349508
EHMT2	SETDB1	270	0	759	816	ENSP00000364678	ENSP00000271640
EHMT2	DNMT1	509	0	904	951	ENSP00000364678	ENSP00000352516
SDHD	SDHB	789	800	539	978	ENSP00000364699	ENSP00000364649
SDHD	SDHC	789	800	953	997	ENSP00000364699	ENSP00000356953
SDHD	SDHA	767	800	725	986	ENSP00000364699	ENSP00000264932
MSH5	MSH4	652	800	959	996	ENSP00000364855	ENSP00000263187
MSH5	ABL1	483	0	630	800	ENSP00000364855	ENSP00000361423
CCNB3	CDK1	642	540	797	963	ENSP00000365210	ENSP00000378699
CCNB3	CDK2	447	540	813	948	ENSP00000365210	ENSP00000266970
MDC1	MRE11	542	900	44	952	ENSP00000365588	ENSP00000325863
MDC1	ABRAXAS1	404	900	0	937	ENSP00000365588	ENSP00000369857
MDC1	H2AX	749	900	904	997	ENSP00000365588	ENSP00000434024
MDC1	RAD50	619	900	0	960	ENSP00000365588	ENSP00000368100
MDC1	TP53BP1	561	900	908	995	ENSP00000365588	ENSP00000371475
MDC1	UIMC1	542	900	510	975	ENSP00000365588	ENSP00000366434
MDC1	BRCA1	621	900	672	986	ENSP00000365588	ENSP00000418960
MDC1	BARD1	552	600	0	812	ENSP00000365588	ENSP00000260947
MDC1	SUMO1	106	800	0	813	ENSP00000365588	ENSP00000376077
MDC1	ATM	542	900	937	996	ENSP00000365588	ENSP00000278616
MDC1	BRCC3	405	600	306	820	ENSP00000365588	ENSP00000358474
MDC1	NSD2	427	600	732	933	ENSP00000365588	ENSP00000372351
MDC1	NBN	703	900	849	995	ENSP00000365588	ENSP00000265433
MDC1	TOPBP1	787	0	902	978	ENSP00000365588	ENSP00000260810
MDC1	RNF8	638	900	904	996	ENSP00000365588	ENSP00000362578
MDC1	SUMO2	319	800	0	858	ENSP00000365588	ENSP00000405965
MDC1	CHEK2	483	600	608	911	ENSP00000365588	ENSP00000372023
UIMC1	BABAM1	485	900	732	984	ENSP00000366434	ENSP00000352408
UIMC1	SUMO2	933	600	696	991	ENSP00000366434	ENSP00000405965
UIMC1	RNF8	0	900	435	941	ENSP00000366434	ENSP00000362578
UIMC1	BRCC3	483	900	908	994	ENSP00000366434	ENSP00000358474
UIMC1	H2AC20	483	600	246	830	ENSP00000366434	ENSP00000332194
UIMC1	RAD50	0	900	0	900	ENSP00000366434	ENSP00000368100
UIMC1	MDC1	542	900	510	975	ENSP00000366434	ENSP00000365588
UIMC1	H2AX	457	900	487	969	ENSP00000366434	ENSP00000434024
UIMC1	ATM	0	900	0	900	ENSP00000366434	ENSP00000278616
UIMC1	UBA52	800	0	0	800	ENSP00000366434	ENSP00000388107
UIMC1	UBB	857	0	0	857	ENSP00000366434	ENSP00000304697
UIMC1	BRCA1	576	900	912	995	ENSP00000366434	ENSP00000418960
UIMC1	NBN	0	900	0	900	ENSP00000366434	ENSP00000265433
UIMC1	BARD1	413	900	841	989	ENSP00000366434	ENSP00000260947
UIMC1	ABRAXAS1	663	900	917	996	ENSP00000366434	ENSP00000369857
UIMC1	UBC	937	0	0	937	ENSP00000366434	ENSP00000441543
UIMC1	BABAM2	483	900	657	980	ENSP00000366434	ENSP00000343412
UIMC1	TP53BP1	460	900	323	960	ENSP00000366434	ENSP00000371475
UIMC1	MRE11	0	900	0	900	ENSP00000366434	ENSP00000325863
UIMC1	RPS27A	881	0	0	881	ENSP00000366434	ENSP00000272317
H2BC13	H2BC1	854	300	0	893	ENSP00000366618	ENSP00000274764
H2BC13	H2BU1	800	0	0	800	ENSP00000366618	ENSP00000479284
H2AC12	H4-16	843	0	107	854	ENSP00000366679	ENSP00000443017
H2AC12	H4C14	843	0	107	854	ENSP00000366679	ENSP00000462667
H2AC12	H2AC11	800	0	0	800	ENSP00000366679	ENSP00000352119
H2AC12	H2AJ	808	0	0	807	ENSP00000366679	ENSP00000438553
H2AC12	H4C15	843	0	107	854	ENSP00000366679	ENSP00000462355
H2AC12	H2AC4	820	0	0	820	ENSP00000366679	ENSP00000483842
H2AC12	H4C8	843	0	107	854	ENSP00000366679	ENSP00000366956
H2AC12	H3C14	844	0	107	854	ENSP00000366679	ENSP00000358154
H2AC12	H2AC17	800	0	0	800	ENSP00000366679	ENSP00000352627
H2AC12	H2AC15	800	0	0	800	ENSP00000366679	ENSP00000482431
H2AC12	H3C13	858	0	107	868	ENSP00000366679	ENSP00000333277
H2AC12	H2AC8	820	0	0	820	ENSP00000366679	ENSP00000303373
H2AC12	H4C3	857	0	107	867	ENSP00000366679	ENSP00000367034
H2AC12	H3C15	844	0	107	854	ENSP00000366679	ENSP00000385479
H2AC12	H2AC16	800	0	0	800	ENSP00000366679	ENSP00000482538
H2AC12	H4C4	843	0	107	854	ENSP00000366679	ENSP00000479461
H2AC12	H2AC6	808	0	0	807	ENSP00000366679	ENSP00000367022
H2AC12	H2AC20	808	0	0	807	ENSP00000366679	ENSP00000332194
H2AC12	H2AC14	800	0	0	800	ENSP00000366679	ENSP00000328484
H2AC12	H4C13	843	0	107	854	ENSP00000366679	ENSP00000480960
H2AC12	H2AC19	812	0	0	811	ENSP00000366679	ENSP00000475814
H2AC12	H4C6	843	0	107	854	ENSP00000366679	ENSP00000244537
H2AC12	H4C5	843	0	107	854	ENSP00000366679	ENSP00000484789
H2AC12	H4C11	843	0	107	854	ENSP00000366679	ENSP00000347168
H2AC12	H2AC13	800	0	0	800	ENSP00000366679	ENSP00000351589
H2AC12	H2AC18	812	0	0	811	ENSP00000366679	ENSP00000358155
H2AC12	DOT1L	808	0	0	807	ENSP00000366679	ENSP00000381657
H2AC12	H2AC21	808	0	0	807	ENSP00000366679	ENSP00000332790
H2AC12	H4C9	843	0	107	854	ENSP00000366679	ENSP00000481486
H2AC12	H4C12	843	0	107	854	ENSP00000366679	ENSP00000479794
H2AC12	H4C2	843	0	107	854	ENSP00000366679	ENSP00000366974
H2AC12	H2BC11	850	500	101	926	ENSP00000366679	ENSP00000476136
H2AC12	H4C1	843	0	107	854	ENSP00000366679	ENSP00000479106
H4C8	ARID1A	800	0	0	800	ENSP00000366956	ENSP00000320485
H4C8	ACTR5	800	0	0	800	ENSP00000366956	ENSP00000243903
H4C8	ASF1A	887	0	190	904	ENSP00000366956	ENSP00000229595
H4C8	H2AC4	840	0	95	848	ENSP00000366956	ENSP00000483842
H4C8	RPS27A	825	0	0	825	ENSP00000366956	ENSP00000272317
H4C8	H4C14	800	900	0	979	ENSP00000366956	ENSP00000462667
H4C8	NSD2	827	0	63	831	ENSP00000366956	ENSP00000372351
H4C8	H4-16	800	900	0	979	ENSP00000366956	ENSP00000443017
H4C8	KMT2A	827	0	59	830	ENSP00000366956	ENSP00000436786
H4C8	H2BC12	842	0	101	852	ENSP00000366956	ENSP00000349430
H4C8	WDR77	823	0	0	822	ENSP00000366956	ENSP00000235090
H4C8	RUVBL2	857	0	0	856	ENSP00000366956	ENSP00000473172
H4C8	UBA52	818	0	0	818	ENSP00000366956	ENSP00000388107
H4C8	H2BC17	843	0	109	854	ENSP00000366956	ENSP00000477527
H4C8	DDB2	813	0	0	812	ENSP00000366956	ENSP00000256996
H4C8	H2BC21	843	0	109	854	ENSP00000366956	ENSP00000358151
H4C8	H3C3	843	900	107	984	ENSP00000366956	ENSP00000484658
H4C8	H2AC15	843	0	107	854	ENSP00000366956	ENSP00000482431
H4C8	H2AC17	843	0	107	854	ENSP00000366956	ENSP00000352627
H4C8	H3C11	843	900	107	984	ENSP00000366956	ENSP00000483283
H4C8	H3C10	843	900	107	984	ENSP00000366956	ENSP00000358160
H4C8	H2AZ1	881	0	192	900	ENSP00000366956	ENSP00000296417
H4C8	H3C13	843	0	107	853	ENSP00000366956	ENSP00000333277
H4C8	H2AC8	840	0	95	848	ENSP00000366956	ENSP00000303373
H4C8	H4C5	800	900	0	979	ENSP00000366956	ENSP00000484789
H4C8	H2BC1	842	360	101	901	ENSP00000366956	ENSP00000274764
H4C8	H2AC13	843	0	107	854	ENSP00000366956	ENSP00000351589
H4C8	H4C11	800	900	0	979	ENSP00000366956	ENSP00000347168
H4C8	H2AB1	231	900	95	924	ENSP00000366956	ENSP00000484261
H4C8	H2AC18	843	0	107	854	ENSP00000366956	ENSP00000358155
H4C8	H4C13	800	900	0	979	ENSP00000366956	ENSP00000480960
H4C8	H2AC14	840	0	95	848	ENSP00000366956	ENSP00000328484
H4C8	MSL3	826	0	121	840	ENSP00000366956	ENSP00000312244
H4C8	H2AC7	840	0	95	848	ENSP00000366956	ENSP00000341094
H4C8	H2AC20	843	0	107	854	ENSP00000366956	ENSP00000332194
H4C8	H2AC6	843	0	107	854	ENSP00000366956	ENSP00000367022
H4C8	H3-4	843	900	107	984	ENSP00000366956	ENSP00000355657
H4C8	KDM4A	819	0	0	818	ENSP00000366956	ENSP00000361473
H4C8	PRMT5	816	0	0	816	ENSP00000366956	ENSP00000319169
H4C8	DDB1	819	0	0	818	ENSP00000366956	ENSP00000301764
H4C8	H2AW	249	900	107	927	ENSP00000366956	ENSP00000355656
H4C8	SMARCA5	855	0	58	857	ENSP00000366956	ENSP00000283131
H4C8	CHD4	867	0	67	871	ENSP00000366956	ENSP00000349508
H4C8	H3C2	843	900	107	984	ENSP00000366956	ENSP00000484841
H4C8	H4C1	800	900	0	979	ENSP00000366956	ENSP00000479106
H4C8	WDR5	819	0	107	831	ENSP00000366956	ENSP00000351446
H4C8	H2BC8	843	0	109	854	ENSP00000366956	ENSP00000445633
H4C8	DOT1L	821	0	214	853	ENSP00000366956	ENSP00000381657
H4C8	H3C4	843	900	107	984	ENSP00000366956	ENSP00000366999
H4C8	NSD3	827	0	63	831	ENSP00000366956	ENSP00000313983
H4C8	EED	819	0	67	823	ENSP00000366956	ENSP00000263360
H4C8	H2BC7	843	0	109	854	ENSP00000366956	ENSP00000348924
H4C8	H4C15	800	900	0	979	ENSP00000366956	ENSP00000462355
H4C8	RUVBL1	846	0	0	846	ENSP00000366956	ENSP00000318297
H4C8	H2BC6	843	0	109	854	ENSP00000366956	ENSP00000483237
H4C8	H2AC1	843	0	107	854	ENSP00000366956	ENSP00000297012
H4C8	H2AC11	843	0	107	854	ENSP00000366956	ENSP00000352119
H4C8	DPY30	804	0	0	804	ENSP00000366956	ENSP00000345837
H4C8	SMARCD1	814	0	0	813	ENSP00000366956	ENSP00000378414
H4C8	KMT2C	827	0	108	839	ENSP00000366956	ENSP00000262189
H4C8	H3C7	843	900	107	984	ENSP00000366956	ENSP00000484095
H4C8	UBB	823	0	0	823	ENSP00000366956	ENSP00000304697
H4C8	H2AJ	843	0	107	854	ENSP00000366956	ENSP00000438553
H4C8	INO80B	800	0	0	800	ENSP00000366956	ENSP00000233331
H4C8	SMARCC2	819	0	0	818	ENSP00000366956	ENSP00000267064
H4C8	H2BC3	843	0	109	854	ENSP00000366956	ENSP00000482674
H4C8	H3C1	843	900	107	984	ENSP00000366956	ENSP00000480826
H4C8	H2AC16	843	0	107	854	ENSP00000366956	ENSP00000482538
H4C8	H3C15	843	0	107	853	ENSP00000366956	ENSP00000385479
H4C8	TP53BP1	820	0	146	839	ENSP00000366956	ENSP00000371475
H4C8	H4C3	800	900	0	979	ENSP00000366956	ENSP00000367034
H4C8	CREBBP	829	0	0	829	ENSP00000366956	ENSP00000262367
H4C8	H4C4	800	900	0	979	ENSP00000366956	ENSP00000479461
H4C8	RBBP5	806	0	0	805	ENSP00000366956	ENSP00000264515
H4C8	UBC	823	0	0	823	ENSP00000366956	ENSP00000441543
H4C8	H2AX	843	0	107	854	ENSP00000366956	ENSP00000434024
H4C8	DAXX	811	0	62	815	ENSP00000366956	ENSP00000363668
H4C8	H3C14	843	0	107	853	ENSP00000366956	ENSP00000358154
H4C8	H2AC12	843	0	107	854	ENSP00000366956	ENSP00000366679
H4C8	SMARCE1	800	0	0	800	ENSP00000366956	ENSP00000323967
H4C8	H4C6	800	900	0	979	ENSP00000366956	ENSP00000244537
H4C8	ASH2L	800	0	0	800	ENSP00000366956	ENSP00000340896
H4C8	SMARCA4	828	0	139	845	ENSP00000366956	ENSP00000395654
H4C8	TONSL	807	0	0	807	ENSP00000366956	ENSP00000386239
H4C8	H3C6	843	900	107	984	ENSP00000366956	ENSP00000482271
H4C8	H2AC19	843	0	107	854	ENSP00000366956	ENSP00000475814
H4C8	H3C12	843	900	107	984	ENSP00000366956	ENSP00000352252
H4C8	H4C2	800	900	0	979	ENSP00000366956	ENSP00000366974
H4C8	H2BC10	843	0	109	854	ENSP00000366956	ENSP00000366962
H4C8	H4C12	800	900	0	979	ENSP00000366956	ENSP00000479794
H4C8	H2BC11	842	0	101	852	ENSP00000366956	ENSP00000476136
H4C8	H2BC4	843	0	109	854	ENSP00000366956	ENSP00000321744
H4C8	H3C8	843	900	107	984	ENSP00000366956	ENSP00000484638
H4C8	ASF1B	846	0	190	870	ENSP00000366956	ENSP00000263382
H4C8	H2BU1	842	0	101	852	ENSP00000366956	ENSP00000479284
H4C8	ACTL6A	819	0	0	819	ENSP00000366956	ENSP00000397552
H4C8	H4C9	800	900	0	979	ENSP00000366956	ENSP00000481486
H4C8	H2AZ2	845	0	192	869	ENSP00000366956	ENSP00000308405
H2BC10	H3C3	843	0	107	853	ENSP00000366962	ENSP00000484658
H2BC10	H4C4	843	0	109	854	ENSP00000366962	ENSP00000479461
